21468,2024/07/03,17
11307,2024/07/01,5
16228
41.38
20.91
27.98
2024/06/29,1,13231,27440
2024/06/29,2,12663,27255
2024/06/29,3,12367,27423
2024/06/29,4,12484,27665
2024/06/29,5,12472,27503
2024/06/29,6,12770,27703
2024/06/29,7,13586,27691
2024/06/29,8,14396,27625
2024/06/29,9,15228,27558
2024/06/29,10,15933,27734
2024/06/29,11,16411,27531
2024/06/29,12,16585,27704
2024/06/29,13,16762,28715
2024/06/29,14,16652,28806
2024/06/29,15,16700,29008
2024/06/29,16,17312,28882
2024/06/29,17,17916,28659
2024/06/29,18,18183,28364
2024/06/29,19,18096,28389
2024/06/29,20,17897,28263
2024/06/29,21,17819,28464
2024/06/29,22,17276,28182
2024/06/29,23,16288,28060
2024/06/29,24,15213,27962
2024/06/30,1,14484,27959
2024/06/30,2,13889,27665
2024/06/30,3,13230,27587
2024/06/30,4,12896,27888
2024/06/30,5,12727,27917
2024/06/30,6,12779,28124
2024/06/30,7,13291,28085
2024/06/30,8,13668,28382
2024/06/30,9,13959,28793
2024/06/30,10,13996,29105
2024/06/30,11,14148,29755
2024/06/30,12,14260,29732
2024/06/30,13,14322,29673
2024/06/30,14,14426,29884
2024/06/30,15,14354,29830
2024/06/30,16,14573,29738
2024/06/30,17,14576,29614
2024/06/30,18,14513,29497
2024/06/30,19,14402,29084
2024/06/30,20,14333,28783
2024/06/30,21,14389,28479
2024/06/30,22,14157,28124
2024/06/30,23,13535,27971
2024/06/30,24,12794,27781
2024/07/01,1,12174,27899
2024/07/01,2,11778,27637
2024/07/01,3,11435,27586
2024/07/01,4,11423,27678
2024/07/01,5,11307,27743
2024/07/01,6,11399,27710
2024/07/01,7,11876,27782
2024/07/01,8,12252,27653
2024/07/01,9,12529,27412
2024/07/01,10,12880,27429
2024/07/01,11,13159,27472
2024/07/01,12,13548,27548
2024/07/01,13,13676,27509
2024/07/01,14,13747,27586
2024/07/01,15,14129,27526
2024/07/01,16,15010,27287
2024/07/01,17,16086,27295
2024/07/01,18,16794,27027
2024/07/01,19,17032,26846
2024/07/01,20,16567,26936
2024/07/01,21,16025,26900
2024/07/01,22,15350,27004
2024/07/01,23,14354,27028
2024/07/01,24,13314,27090
2024/07/02,1,12678,27305
2024/07/02,2,12257,27255
2024/07/02,3,12090,27292
2024/07/02,4,12118,27424
2024/07/02,5,12230,27573
2024/07/02,6,12888,27646
2024/07/02,7,14150,27917
2024/07/02,8,15097,28132
2024/07/02,9,15732,27666
2024/07/02,10,16108,27847
2024/07/02,11,16370,27908
2024/07/02,12,16696,28440
2024/07/02,13,17139,28322
2024/07/02,14,17456,28144
2024/07/02,15,18043,28125
2024/07/02,16,18172,27738
2024/07/02,17,18439,27889
2024/07/02,18,17942,27811
2024/07/02,19,17456,28165
2024/07/02,20,17251,28592
2024/07/02,21,17362,28571
2024/07/02,22,16499,28536
2024/07/02,23,15111,28637
2024/07/02,24,14128,28856
2024/07/03,1,13318,29267
2024/07/03,2,13036,29645
2024/07/03,3,12796,29737
2024/07/03,4,12648,29881
2024/07/03,5,13022,30035
2024/07/03,6,13752,29646
2024/07/03,7,15195,29560
2024/07/03,8,16450,29297
2024/07/03,9,17284,28814
2024/07/03,10,18048,28792
2024/07/03,11,18875,28841
2024/07/03,12,19742,29084
2024/07/03,13,20367,29052
2024/07/03,14,20477,28983
2024/07/03,15,20629,28806
2024/07/03,16,21129,28571
2024/07/03,17,21468,28238
2024/07/03,18,21244,27911
2024/07/03,19,21096,27804
2024/07/03,20,21133,27431
2024/07/03,21,20836,26807
2024/07/03,22,19577,26646
2024/07/03,23,17936,25807
2024/07/03,24,16436,25763
2024/07/04,1,15632,26359
2024/07/04,2,15136,26251
2024/07/04,3,14695,26160
2024/07/04,4,14363,26075
2024/07/04,5,14521,25870
2024/07/04,6,15099,25720
2024/07/04,7,16608,25602
2024/07/04,8,18159,25508
2024/07/04,9,18994,25494
2024/07/04,10,19781,25433
2024/07/04,11,20441,25542
2024/07/04,12,20910,25526
2024/07/04,13,21207,25548
2024/07/04,14,21301,25525
2024/07/04,15,21191,25072
2024/07/04,16,21013,25075
2024/07/04,17,20905,25657
2024/07/04,18,20950,25374
2024/07/04,19,20879,25325
2024/07/04,20,20777,25339
2024/07/04,21,20714,25209
2024/07/04,22,19849,25459
2024/07/04,23,18230,25447
2024/07/04,24,16910,25401
2024/07/05,1,16025,25485
2024/07/05,2,15216,25505
2024/07/05,3,14671,25536
2024/07/05,4,14605,25563
2024/07/05,5,14677,25500
2024/07/05,6,15335,25529
2024/07/05,7,16785,25511
2024/07/05,8,18092,25539
2024/07/05,9,19072,26117
2024/07/05,10,20041,26155
2024/07/05,11,20726,26243
2024/07/05,12,21045,26250
2024/07/05,13,21360,26278
2024/07/05,14,21300,26317
2024/07/05,15,20786,26244
2024/07/05,16,20600,25918
2024/07/05,17,20638,25886
2024/07/05,18,20169,25859
2024/07/05,19,19954,26188
2024/07/05,20,19643,26020
2024/07/05,21,19510,25998
2024/07/05,22,18562,25920
2024/07/05,23,17301,25788
2024/07/05,24,16267,26153
